,1,10,2,3,4,5,6,7,8,9,gt5
1,3.2169722162e-07,0.0,4.21765192773e-06,9.75772649309e-06,5.44978432479e-06,5.4533952839e-06,9.7049689441e-06,0.0,2.45808957278e-05,0.0,7.73918931992e-06
2,3.14900801445e-06,4.30385194749e-05,4.37581387502e-05,6.28831262888e-05,9.80961178461e-05,8.72543245425e-05,0.000135869565217,0.000127932451666,0.000221228061551,0.000207361327112,0.000147044597078
3,2.11912381059e-05,0.0022380030127,0.000251741099436,0.000428255773864,0.000515004618692,0.000708941386907,0.000892857142857,0.000927510274575,0.00110614030775,0.00152064973216,0.00112605204605
4,0.000112657460822,0.012050785453,0.00117487966512,0.0020241861514,0.00272216727023,0.00337019828545,0.00406638198758,0.0056610109862,0.00663684184652,0.00967686193192,0.00620296023991
5,0.000488929936447,0.0327953518399,0.00467895760733,0.00799157799784,0.0105562322371,0.0132408437493,0.0162170031056,0.0183742983705,0.0224423577995,0.0256782443408,0.0202689368289
6,0.00174055414494,0.0757047557564,0.0140708776406,0.0215006082316,0.0256276107873,0.0305117466134,0.035413431677,0.0399149249196,0.0461383412812,0.0519094522205,0.0436606365483
7,0.00488649017747,0.177792123951,0.0302284385725,0.042568623922,0.0509364091916,0.0584494906529,0.067701863354,0.0809492587914,0.0967504055848,0.120753412822,0.0913185643804
8,0.0111655170084,0.263223585109,0.058825700262,0.081686265241,0.100682040508,0.12006195057,0.137723214286,0.163657588793,0.188732117398,0.219146362537,0.172429138048
9,0.0225893115763,0.209597589843,0.105213281386,0.140384411056,0.163812342127,0.182214296621,0.200174689441,0.213039515136,0.221990069318,0.229583549335,0.210861952211
10,0.0403179774955,0.118743275231,0.146106316461,0.169651085384,0.180164419993,0.182612394477,0.183161878882,0.179105432332,0.172164593678,0.154138586487,0.171407565058
11,0.0617218891815,0.0531525715515,0.155187184665,0.155416730815,0.149566605902,0.141635582314,0.132793090062,0.120208529896,0.103313504744,0.0885778468982,0.112996033665
12,0.082021219475,0.0288358080482,0.13547598838,0.120786559491,0.108251790935,0.0973649193988,0.0866944875776,0.0727935649977,0.0571014207758,0.046034214619,0.0689174808939
13,0.096875099341,0.0141166343878,0.108022764776,0.0918223746837,0.0801336287116,0.071417664638,0.059035326087,0.0470471591,0.037215476132,0.0245031968205,0.0447944277837
14,0.104572946848,0.00675704755756,0.0854493644526,0.0676785067643,0.0567540539583,0.0463156861462,0.0370535714286,0.0288807509635,0.0235484981073,0.0142733713496,0.027675341008
15,0.105012625393,0.00309877340219,0.0620379694115,0.0442881521685,0.0341483485791,0.0268361581921,0.0215644409938,0.0169350582892,0.0138882060862,0.00891653706584,0.0161594273
16,0.098982950156,0.00150634818162,0.0412662972707,0.0269074729006,0.0199026123541,0.0146914468948,0.0111704192547,0.00890729694721,0.00653851826361,0.00393986521514,0.00821514946309
17,0.0882174205987,0.000344308155799,0.0255384096289,0.0148631858326,0.00983141092191,0.00686037126715,0.00440605590062,0.00286248860602,0.00186814807532,0.00103680663556,0.00289058721099
18,0.0746195735524,0.0,0.0137851317225,0.00686185010831,0.00371947780167,0.00233950657679,0.00128105590062,0.000575696032495,0.000319551644462,0.000103680663556,0.000712005417433
19,0.0599451690194,0.0,0.00675325154603,0.00288395027463,0.00153956407175,0.000790742316166,0.000359083850932,1.59915564582e-05,0.0,0.0,0.000147044597078
20,0.0459508686604,0.0,0.00344793045092,0.00149726892077,0.000787493834931,0.000387191065157,0.000126164596273,1.59915564582e-05,0.0,0.0,5.41743252394e-05
21,0.0337306106741,0.0,0.00169286004249,0.000591968740581,0.000231615833803,9.27077198264e-05,1.94099378882e-05,0.0,0.0,0.0,7.73918931992e-06
22,0.0237892739296,0.0,0.000597324954265,8.56511547727e-05,1.3624460812e-05,5.4533952839e-06,0.0,0.0,0.0,0.0,0.0
23,0.0161553852677,0.0,0.000127320367568,8.67353466053e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0105686463267,0.0,1.87158304293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.00666891027069,0.0,1.31801622742e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.00407935184843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.00244106570333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.00142741588179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.000824206405577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.000468549737816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.000267978316556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.000149426093969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
